网址,职位,公司名称,薪资,工作地点,发布时间,岗位描述
http://special.zhaopin.com/pagepublish/40596938/index.html,嵌入式软件开发工程师/实习生(C/JAVA ) 西安+五险一金/双休,西安中软卓越信息技术有限公司,4001-6000,西安,招聘中, 岗位职责：  1、参与物联网停车系统相关模块的代码编写。  任职要求：   1、逻辑思维能力强，性格开朗，责任心强，工作积极主动；     2、有无基础都可以，但必须对技术岗有长期发展意愿；      3、学习能力强，工作热情高，富有责任感，在项目经理的指导下完成工作内容；     4、 具备强烈...
http://company.zhaopin.com/P6/CC1205/6455/CC120564559.htm,中级JAVA开发工程师出差、有差补,深圳市长亮科技股份有限公司,10000-20000,西安,最近, 岗位职责：  1、开发银行财务类相关系统，参与模块开发。  2、参与系统详细设计、开发和测试等过程。  3、编写相关开发技术文档。  4、完成上级领导布置的其他工作任务。  任职要求：  1、Java基础扎实，两年以上JavaWeb开发经验；  2、精通JSP、Serv...
http://special.zhaopin.com/pagepublish/46007218/index.html,企业直招Java程序员 应届生,西安源宇轩软件科技有限公司,4001-6000,西安,招聘中,...JAVA、.Net、PHP等；  5、可接受入职前项目技能实训，项目实训期间无任何费用，并且每月享有项目提成补助。     二、职位方向  JAVA软件开发工程师、Android软件工程师、软件测试工程师、网络工程师、WEB前端开发工程师等。  职业发展：技术人员领...
http://special.zhaopin.com/pagepublish/52619628/index.html,云平台-Java开发工程师,深圳卓维信息技术有限公司西安分公司,4001-6000,西安,招聘中, 岗位职责：  1. 参与云平台大数据实时计算系统的开发；  任职要求：  1.统招本科学历，计算机或相关理工科专业，大四在校生or应届毕业生；   2.良好的专业知识储备。熟悉面向对象编程设计，熟悉数据库；  3.思维活跃，熟悉大学生调性，对新事物充满激情；  4.目标导向，有良好的过程管理习惯，...
http://special.zhaopin.com/pagepublish/68004712/index.html,后端开发工程师  ,陕西易联盛世网络科技有限公司,6001-8000,西安,置顶,"...JavaScript  ；    2  、熟练的  JavaScript  代码编写能力；    3  、具备  2  年以上服务器应用程序相关开发经验，了解基本的网络协议和应用如   Socket, HTTP  ，  RESTFUL  ，  SSH  ；    4..."
http://company.zhaopin.com/CC574048387.htm,初级java工程师/web前端/实习生,成都迈锐特信息技术有限公司西安分公司,8001-10000,西安,最新, 岗位职责：     1、负责公司业务软件系统的研发工作；     2、协助架构师进行系统设计工作；     3、参与技术研究和攻关工作；     4、参与系统单元测试工作；     5、负责相关技术文档编写工作。     任职要求：     1、1年以上Java开发经验，全日制专科及...
http://company.zhaopin.com/CZ409398280.htm,Java开发实习生,巴人互动成都网络科技有限公司,4000-5000,西安,最新,...Java等开发语言；      3、     有良好的编程基础，熟悉相关开发工具；       4、     了解 SQL语句的编写     ；            5、     热爱计算机行业。               岗位      职责      ：       1、...
http://company.zhaopin.com/CC540062934.htm,java软件开发工程师,北京升凯网络科技有限公司,3000-5000,西安-碑林区,最新," 任职要求  1、喜欢从事IT技术类工作，对互联网移动端开发、web前端技术有浓厚兴趣；  2、有一定的逻辑思维,条理性强；  3、有团队精神，愿意虚心学习，愿意协助工程师完成项目开发工作；  4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强；  5、计算机专业应届毕业生优先。  岗位职责  1..."
http://company.zhaopin.com/CC540062934.htm,高薪Java程序开发实习生,北京升凯网络科技有限公司,4001-6000,西安-莲湖区,最新, 岗位职责：  1、服从公司的发展要求，配合公司的工作安排；  2、负责公司相关Java软件项目的开发；  3、参与公司所用技术的优化和升级。  任职要求：  1、年满18岁，大专以上学历，专业不限；  2、对JAVA有浓厚的兴趣，并有打算从事JAVA开始的...
http://company.zhaopin.com/CC514689632.htm,JAVA程序开发助理双休,广州胖虾网络科技有限公司,3000-5000,西安-雁塔区,最新, 岗位要求：  1、中专以上学历，年龄18-26岁；  2、对开发本身有浓厚的兴趣，有从事java开发工作的意愿；  3、优秀的学习能力，良好的团队协作精神和服务意识；     福利待遇：  1、周一至周五，早上9：:00-下午18:00，中午休息2小时，周末双休；  2、为员工购买五...
http://company.zhaopin.com/CC514689632.htm,Java技术员+项目奖金,广州胖虾网络科技有限公司,3000-5000,西安-碑林区,最新, 岗位职责：  1、服从公司的发展要求，配合公司的工作安排；  2、负责公司相关Java软件项目的开发；  3、参与公司所用技术的优化和升级。  任职要求：  1、年满18岁，高中以上学历，专业不限；  2、对JAVA有浓厚的兴趣，并有打算从事JAVA开始的...
http://company.zhaopin.com/CZ548785780.htm,JAVA高级讲师,陕西云谷教育科技有限公司,8001-10000,西安,最新, 1、计算机或相关专业大专以上学历； 2年以上Java开发经验，1年以上培训经验； 2、精通Java SE核心编程和面向对象思想； 3、精通编程工具，熟悉ECLIPSE开发环境及Web程序开发，熟悉J2EE技术，有B/S或C/S多层架构开发经验； 4、能熟练使用Strut...
http://company.zhaopin.com/CC514689632.htm,Java软件开发+五险/双休,广州胖虾网络科技有限公司,3000-5000,西安-新城区,最新, 岗位职责：  1、服从公司的发展要求，配合公司的工作安排；  2、负责公司相关Java软件项目的开发；  3、参与公司所用技术的优化和升级。  任职要求：  1、年满18岁，高中以上学历，专业不限；  2、对JAVA有浓厚的兴趣，并有打算从事JAVA开始的...
http://company.zhaopin.com/CC689935929.htm,java软件工程师/程序员实习助理,北京百知教育科技有限公司,7500-12000,西安,最新, 报名资格：    1、大专及以上学历，计算机相关专业，有计算机语言基础者优先，如：C语言、Java、.Net、PHP等；    2、工作态度端正，有责任感，组织性、纪律性强；    3、具有良好的逻辑思维能力、沟通能力、团队合作能力；    4、愿意接受岗前集中学习。    岗位职责...
http://company.zhaopin.com/CC689935929.htm,初级java软件工程师,北京百知教育科技有限公司,7500-14000,西安,最新,...JAVA、.Net、PHP、VB等；  4、接受上岗前集中学习。    【待遇】：   1、签订正式《劳动合同》享受国家规定的保险福利待遇（五险一金、带薪年假、各项补助等） 2、周末双休、餐费补贴、通讯补贴、住宿补贴、专业培训、节日福利。 3、在京工作一年后要求回当地工作的，可申...
http://company.zhaopin.com/CC540062934.htm,初级java软件开发程序员/双休,北京升凯网络科技有限公司,3000-5000,西安-碑林区,最新, 任职要求：  1、专科以上学历，理工科专业；  2、喜欢java编程，并希望从事软件开发行业；  3、熟悉互联网，具备基本的计算机相关知识；     职责：  1、协助工程师开发项目，完成项目开发。  2、协助测试软件bug  3、负责资料收集等  福利遇：  1、工资结构：基本底薪...
http://company.zhaopin.com/CC540062934.htm,java初级后端开发工程师+周末双休,北京升凯网络科技有限公司,3000-5000,西安-碑林区,最新, 岗位要求：  1、专科以上学历，年龄18-26岁；  2、对开发本身有浓厚的兴趣，有从事java开发工作的意愿；  3、优秀的学习能力，良好的团队协作精神和服务意识；     福利待遇：  1、周一至周五，早上9：:00-下午18:00，周末双休；  2、为员工购买五险一金，让员工无...
http://company.zhaopin.com/CC458006425.htm,应届生/测试/java开发,西安万高合创软件信息工程有限公司,4001-6000,西安,最新, 欢迎应往届有志男女青年，有志于IT行业的转业待业积极分子加入到我们当中。  详情咨询电话：18092103660  刘老师     实习生要求:  1、热爱软件事业；不满足于小练习来喂饱自己对技术的求知欲。  2、java开发 或 软件测试方向：大专及以上学历；  3、有一...
http://company.zhaopin.com/CC281667982.htm,java开发工程师,西安狂生电子科技有限公司,10001-15000,西安,最新,...Java 实际项目开发经验，一年以上架构设计经验；   3.  有扎实的 Java 基础， Java 多线程、并发以及网络通信有深厚的经验；   4.  精通网络编程，熟悉 HTTP ， TCP/IP 协议，对 B/S 架构的软件有...
http://company.zhaopin.com/CC540049933.htm,Java研发（高薪+双休）,北京玖易创新网络科技有限公司,3000-5000,西安-未央区,最新, 任职要求：  1、专科以上学历，理工科专业；  2、喜欢java编程，并希望从事软件开发行业；  3、熟悉互联网，具备基本的互联网知识；  福利待遇：  1、工资结构：基本底薪+全勤奖+绩效奖金+补贴+优秀员工奖励；  2、提供丰富多彩的团队活动、户外拓展、组织旅游等；  3、享受国...
http://company.zhaopin.com/CC307060815.htm,Java高级开发工程师,西安朗智网络科技有限公司,6000-10000,西安,最新, 1、  本科及以上学历，计算机或相关专业毕业， 3年以上 工作经验；       2、	精通Java语言，熟悉基本设计模式。精通BS开发。精通javascript、html语言，能够独立完成用户界面。     3、	熟悉常用应用服务器产品，如Tomcat、je...
http://company.zhaopin.com/%E9%99%95%E8%A5%BF_CC217000521D90250070000.htm,IT培训讲师（JAVA）,中公教育陕西分公司,6000-12000,西安,招聘中, 我们需要你：  1.按照教学规范和教学大纲高质量完成JAVA课程的授课任务；  2.带领学员参加实训并指导学员完成实操项目。  3.根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务；  4.完成相关的教学资料（实训大纲、教学PPT、教学用书、教学案例等）的研发工作。 ...
http://special.zhaopin.com/pagepublish/39705481/index.html,JAVA工程师,西安四维图新信息技术有限公司,2001-4000,西安,最新,...Java  ，  JSP  ，  Servlet  ，  Json  ，  Css  等  J2EE  相关编程技术，熟练使用  MyEclipse  等开发工具；    4、   熟悉  Spring  、  SpringMVC  、  MyBatis  框架、  Bootst...
http://company.zhaopin.com/CC384474332.htm,JAVA软件工程师,西安微立方测控技术有限公司,3000-6000,西安-高新技术产业开发区,最新, 岗位要求：  1.计算机或相关专业，大学本科或以上学历，1年以上工作经验；  2.热爱技术，对编程有浓厚的兴趣；  3.精通常用的开源框架，如：Spring MVC，SSH2等常见JAVA框架；  4.熟悉关系型数据库，如Oracle、SqlServer、MySQL；  5.喜欢钻研...
